App,Shortcut,Name,Tags,Pinned,description,subcategory
Pages,Tab,Select Next Object in a Group,apple productivity navigation,0,Select the next object in a group,Pages - Objects
Pages,Shift-Tab,Select Previous Object in a Group,apple productivity navigation,0,Select the previous object in a group,Pages - Objects
Pages,Command-drag,Disable Alignment Guides While Moving/Resizing,apple productivity guides,0,Disable alignment guides while moving or resizing an object,Pages - Objects
Pages,Option-Shift-drag a selection handle,Constrain Aspect Ratio from Center (Resizing),apple productivity resizing,0,Constrain the aspect ratio when resizing the object from the center,Pages - Objects
Pages,Shift-Command-M,Mask or Unmask Image,apple productivity image-editing,0,Mask or unmask the image,Pages - Objects
Pages,Double-click the masked image,Show Image Mask Controls,apple productivity image-editing,0,Show image mask controls,Pages - Objects
Pages,Command-Return,Exit Text Editing & Select Object,apple productivity text-editing,0,Exit text editing and select the object,Pages - Objects
Pages,Shift-Command-V,Choose Object to Insert,apple productivity file-management,0,Choose an object to insert,Pages - Objects
Pages,Control-Option-Command-I,Define Image/Movie as Media Placeholder,apple productivity placeholders,0,Define the image or movie as a media placeholder,Pages - Objects
Pages,Option-Return,Insert Row at Bottom of Table,apple productivity tables,0,Insert a row at the bottom of the table,Pages - Tables
Pages,Command-Return,Select Table from Cell Selection,apple productivity tables,0,Select a table from a cell selection,Pages - Tables
Pages,Option-Shift-Command-V,Paste and Preserve Style of Destination Cell,apple productivity tables,0,Paste and preserve the style of the destination cell,Pages - Tables
Pages,Shift-click in the destination cell,Extend Selection to Destination Cell,apple productivity tables,0,Extend the selection from the selected cell to the destination cell,Pages - Tables
Pages,Begin Text Editing,Return or Enter (in a selected cell),apple productivity tables,0,Begin text editing,Pages - Tables
Pages,Tab,Select Next Cell,apple productivity tables,0,Select the next cell,Pages - Tables
Pages,Press Option-Command and an arrow key,Navigate to First/Last Cell (Row/Column),apple productivity formulas,0,Navigate to and select the first or last cell in a row or column,Pages - Formulas
Pages,Select reference and press Option-Return,Change Selected Cell Reference Back to Text,apple productivity formulas,0,Change a selected cell reference back to text,Pages - Formulas
Numbers,Command-N,Open Template Chooser,apple productivity spreadsheet,0,Open the template chooser,Numbers - General
Numbers,Command-O,Open Existing Spreadsheet,apple productivity file-management,0,Open an existing spreadsheet,Numbers - General
Numbers,Command-S,Save Spreadsheet,apple productivity file-management,0,Save a spreadsheet,Numbers - General
Numbers,Return,End Editing Spreadsheet/Sheet Name,apple productivity editing,0,End editing the spreadsheet or sheet name,Numbers - General
Numbers,Shift-Command-S,Duplicate Spreadsheet,apple productivity file-management,0,Duplicate a spreadsheet,Numbers - General
Numbers,End Editing Spreadsheet/Sheet Name & Restore Original,Esc (Escape),apple productivity editing,0,End editing the spreadsheet or sheet name and restore the original name,Numbers - General
Numbers,Command-P,Print Spreadsheet,apple productivity printing,0,Print a spreadsheet,Numbers - General
Numbers,Shift-Command-N,Add New Sheet,apple productivity sheet-management,0,Add a new sheet,Numbers - General
Numbers,Shift-Command-Left Brace ({),Switch to Previous Sheet,apple productivity sheet-navigation,0,Switch to the previous sheet,Numbers - General
Numbers,Shift-Command-Right Brace (}),Switch to Next Sheet,apple productivity sheet-navigation,0,Switch to the next sheet,Numbers - General
Numbers,Option-Shift-Command-Left Brace ({),Switch to First Sheet,apple productivity sheet-navigation,0,Switch to the first sheet,Numbers - General
Numbers,Option-Shift-Command-Right Brace (}),Switch to Last Sheet,apple productivity sheet-navigation,0,Switch to the last sheet,Numbers - General
Numbers,Scroll One Page Up (Print Preview),Page Up,apple productivity printing,0,Scroll one page up in print preview,Numbers - General
Numbers,Scroll One Page Down (Print Preview),Page Down,apple productivity printing,0,Scroll one page down in print preview,Numbers - General
Numbers,Option-Command-P,Preview a Sheet or Spreadsheet,apple productivity printing,0,Preview a sheet or spreadsheet,Numbers - General
Numbers,Shift-Command-Question Mark (?),Open Numbers User Guide,apple productivity help,0,Open the Numbers User Guide,Numbers - General
Numbers,Command-R,Show Spreadsheet Rulers,apple productivity display,0,Show the spreadsheet rulers,Numbers - General
Numbers,Option-Command-I,Hide or Show Sidebar,apple productivity interface,0,Hide or show the sidebar,Numbers - General
Numbers,Control-Grave (`),Open Next Tab of Sidebar,apple productivity navigation,0,Open the next tab of the sidebar,Numbers - General
Numbers,Shift-Control-Grave (`),Open Previous Tab of Sidebar,apple productivity navigation,0,Open the previous tab of the sidebar,Numbers - General
Numbers,Command-H,Hide Numbers,apple productivity app-management,0,Hide Numbers,Numbers - General
Numbers,Command-Q,Quit Numbers,apple productivity app-management,0,Quit Numbers,Numbers - General
Numbers,Option-Command-Q,Quit Numbers & Keep Windows Open,apple productivity app-management,0,Quit Numbers and keep windows open,Numbers - General
Numbers,Command-1 through 7,Select One of First Seven Sheets,apple productivity sheet-navigation,0,Select one of the first seven sheets,Numbers - General
Numbers,Command-E,Find Selected Item in Spreadsheet,apple productivity search,0,Find the selected item in the spreadsheet,Numbers - Text Movement
Numbers,Command-J,Jump to Selection in Spreadsheet,apple productivity navigation,0,Jump to a selection in a spreadsheet,Numbers - Text Movement
Numbers,Scroll Up the Sheet,Page Up,apple productivity navigation,0,Scroll up the sheet,Numbers - Text Movement
Numbers,Scroll Down the Sheet,Page Down,apple productivity navigation,0,Scroll down the sheet,Numbers - Text Movement
Numbers,Home or Fn-Up Arrow,Scroll to Beginning of Sheet,apple productivity navigation,0,Scroll to the beginning of the sheet,Numbers - Text Movement
Numbers,End or Fn-Down Arrow,Scroll to End of Sheet,apple productivity navigation,0,Scroll to the end of the sheet,Numbers - Text Movement
Numbers,Control-V,Move Down a Page,apple productivity navigation,0,Move down a page,Numbers - Text Movement
Numbers,Control-Shift-Command-T,Insert Current Time,apple productivity text-editing,0,Insert the current time,Numbers - Text Editing
Numbers,Control-Shift-Command-D,Insert Current Date,apple productivity text-editing,0,Insert the current date,Numbers - Text Editing
Numbers,Tab,Select Next Object on Sheet,apple productivity navigation,0,Select the next object on the sheet,Numbers - Objects
Numbers,Shift-Tab,Select Previous Object on Sheet,apple productivity navigation,0,Select the previous object on the sheet,Numbers - Objects
Numbers,Option-drag Add/Remove Rows or Columns button,Add/Remove Rows and Columns with Content,apple productivity tables,0,Add or remove rows and columns with content,Numbers - Tables
Numbers,Option-Return,Edit a Cell,apple productivity tables,0,Edit a cell,Numbers - Tables
Numbers,Select Value in Pop-up Menu,Return or Space bar,apple productivity tables,0,Select a value in a pop-up menu in a selected cell,Numbers - Tables
Numbers,Set Slider Value,Type a value that’s within the slider range,apple productivity tables,0,Set the value for a slider in a selected cell,Numbers - Tables
Numbers,Control-Equal Sign (=),Open Formula Editor (Selected Cell Contents),apple productivity tables,0,Open the Formula Editor with the contents of the selected cell,Numbers - Tables
Numbers,Control-Equal Sign (=),Convert Formula to Text (Formula Editor),apple productivity tables,0,Convert the formula in the open Formula Editor to text,Numbers - Tables
Numbers,Equal Sign (=),Open Empty Formula Editor,apple productivity tables,0,Open the empty Formula Editor,Numbers - Tables
Numbers,Shift-Command-V,Paste Formula Results,apple productivity tables,0,Paste formula results,Numbers - Tables
Numbers,Option-Command-F,Turn Filters On or Off,apple productivity tables,0,Turn Filters on or off,Numbers - Tables
Numbers,Shift-Command-R,Apply Sorting Rules,apple productivity tables,0,Apply sorting rules,Numbers - Tables
Numbers,Command-8,Collapse Selected Category Groups,apple productivity tables,0,Collapse selected category groups,Numbers - Tables
Numbers,Command-9,Expand Selected Category Groups,apple productivity tables,0,Expand selected category groups,Numbers - Tables
Numbers,Shift-Command-D,Edit Chart Data References,apple productivity charts,0,Edit chart data references,Numbers - Charts
Notes,Command-N,Create a New Note,apple productivity notes,0,Create a new note,Notes - General
Notes,Fn-Q,Create a Quick Note,apple productivity notes,0,Create a Quick Note,Notes - General
Notes,Command-D,Duplicate a Note,apple productivity notes,0,Duplicate a note,Notes - General
Notes,Shift-Command-N,Create a New Folder,apple productivity notes,0,Create a new folder,Notes - General
Notes,Option-Command-S,Show or Hide Folders,apple productivity notes,0,Show or hide folders,Notes - General
Notes,Command-0 (zero),Show Main Notes Window,apple productivity notes,0,Show the main Notes window,Notes - General
Notes,Command-1,Show Notes in a List,apple productivity notes,0,Show notes in a list,Notes - General
Notes,Command-2,Show Notes in Gallery View,apple productivity notes,0,Show notes in gallery view,Notes - General
Notes,Command-3,Show Attachments,apple productivity notes,0,Show attachments,Notes - General
Notes,Option-Command-F,Search All Notes,apple productivity notes,0,Search all notes,Notes - General
Notes,Return,Begin Typing in Selected Note,apple productivity notes,0,Begin typing in the note selected in the notes list or gallery view,Notes - General
Notes,Command-P,Print a Note,apple productivity notes,0,Print a note,Notes - General
Notes,Control-Command-I,Show or Hide Highlights (Shared Note),apple productivity notes,0,Show or hide highlights in a shared note,Notes - General
Notes,Control-Command-K,Show or Hide Activity List (Shared Note),apple productivity notes,0,Show or hide the activity list in a shared note,Notes - General
Notes,Option+Command+],Go Forward to Linked Note,apple productivity notes,0,Go forward to a linked note,Notes - General
Notes,Option+Command+[,Return Back to Linked Note,apple productivity notes,0,Return back to the note containing the linked note,Notes - General
Notes,Shift-Command-A,Attach a File,apple productivity notes,0,Attach a file,Notes - Edit
Notes,Command-K,Create a Webpage Link,apple productivity notes,0,Create a link to a webpage,Notes - Edit
Notes,Option-Command-T,Insert a Table,apple productivity notes,0,Insert a table,Notes - Edit
Notes,Shift-Command-T,Apply Title Format,apple productivity notes,0,Apply Title format,Notes - Edit
Notes,Shift-Command-H,Apply Heading Format,apple productivity notes,0,Apply Heading format,Notes - Edit
Notes,Shift-Command-J,Apply Subheading Format,apple productivity notes,0,Apply Subheading format,Notes - Edit
Notes,Shift-Command-B,Apply Body Format,apple productivity notes,0,Apply Body format,Notes - Edit
Notes,Shift-Command-M,Apply Monostyled Format,apple productivity notes,0,Apply Monostyled format,Notes - Edit
Notes,Shift-Command-7,Apply Bulleted List Format,apple productivity notes,0,Apply Bulleted List format,Notes - Edit
Notes,Shift-Command-8,Apply Dashed List Format,apple productivity notes,0,Apply Dashed List format,Notes - Edit
Notes,Shift-Command-9,Apply Numbered List Format,apple productivity notes,0,Apply Numbered List format,Notes - Edit
Notes,Shift-Command-L,Apply Checklist Format,apple productivity notes,0,Apply Checklist format,Notes - Edit
Notes,Command-',Apply Block Quote Format,apple productivity notes,0,Apply Block Quote format,Notes - Edit
Notes,Command-Plus sign,Increase Font Size,apple productivity notes,0,Increase font size,Notes - Edit
Notes,Command-Minus sign,Decrease Font Size,apple productivity notes,0,Decrease font size,Notes - Edit
Notes,Command-] or Tab,Increase List Level,apple productivity notes,0,Increase list level,Notes - Edit
Notes,Command-[ or Shift-Tab,Decrease List Level,apple productivity notes,0,Decrease list level,Notes - Edit
Notes,Shift-Return,Add Line Break (Soft Return) to List/Checklist,apple productivity notes,0,Add a line break (soft return) to a list item or checklist,Notes - Edit
Notes,Option-Tab,Insert Tab Character in List Item,apple productivity notes,0,Insert a tab character in a list item,Notes - Edit
Notes,Shift-Command-U,Mark or Unmark Checklist Item,apple productivity notes,0,Mark or unmark a checklist item,Notes - Edit
Notes,Control-Command-Up Arrow,Move List/Checklist Item Up,apple productivity notes,0,Move a list or checklist item up in the list,Notes - Edit
Notes,Control-Command-Down Arrow,Move List/Checklist Item Down,apple productivity notes,0,Move a list or checklist item down in the list,Notes - Edit
Notes,Shift-Command->,Zoom In on Note's Contents,apple productivity notes,0,Zoom in on note’s contents,Notes - Edit
Notes,Shift-Command-<,Zoom Out on Note's Contents,apple productivity notes,0,Zoom out on note’s contents,Notes - Edit
Notes,Shift-Command-0 (zero),Change Size of Note's Contents to Default,apple productivity notes,0,Change size of note’s contents to default,Notes - Edit
Notes,Return,Move Down One Row/Add New Row,apple productivity notes,0,Move down one row or add a new row at the bottom of the table,Notes - Tables
Notes,Option-Return,Add New Paragraph in Cell,apple productivity notes,0,Add a new paragraph in a cell,Notes - Tables
Notes,Option-Command-Up Arrow,Add New Row Above Current Row,apple productivity notes,0,Add a new row above the current row,Notes - Tables
Notes,Option-Command-Down Arrow,Add New Row Below Current Row,apple productivity notes,0,Add a new row below the current row,Notes - Tables
Notes,Option-Command-Right Arrow,Add New Column to Right,apple productivity notes,0,Add a new column to the right of the current column,Notes - Tables
Notes,Option-Command-Left Arrow,Add New Column to Left,apple productivity notes,0,Add a new column to the left of the current column,Notes - Tables
Notes,Tab,Move to Next Cell to Right,apple productivity notes,0,Move to the next cell to the right,Notes - Tables
Notes,Shift-Tab,Move to Next Cell to Left,apple productivity notes,0,Move to the next cell to the left,Notes - Tables
Notes,Option-Tab,Add Tab Character in Cell,apple productivity notes,0,Add a tab character in a cell,Notes - Tables
Notes,Shift-Left Arrow or Shift-Right Arrow,Select Range of Cells in Row,apple productivity notes,0,Select a range of cells in a row,Notes - Tables
Notes,Shift-Up Arrow or Shift-Down Arrow,Select Range of Cells in Column,apple productivity notes,0,Select a range of cells in a column,Notes - Tables
Notes,Command-A,Select Content of Current Cell,apple productivity notes,0,Select the content of the current cell,Notes - Tables
News,Command-N,Open a News Window,apple news,0,Open a News window,News
News,Control-Command-S,Show or Hide Sidebar in News Window,apple news,0,Show or hide the sidebar in a News window,News
News,Command-F,Jump to Search Field,apple news,0,Jump to the search field,News
News,Command-W,Close News Window (No Tabs),apple news,0,Close a News window (when it doesn’t contain tabs),News
News,Shift-Command-W,Close News Window (With Tabs),apple news,0,Close a News window (when it contains tabs),News
News,Option-Command-W,Close All News Windows (No Tabs),apple news,0,Close all News windows (from a window with no tabs),News
News,Option-Shift-Command-W,Close All News Windows (With Tabs),apple news,0,Close all News windows (from a window with tabs),News
News,Command-T,Open a Tab in Current News Window,apple news,0,Open a tab in the current News window,News
News,Shift-Command-Backslash (\),Show All Tabs in Current News Window,apple news,0,Show all tabs in the current News window,News
News,Control-Tab,Show Next Tab in Current News Window,apple news,0,Show the next tab in the current News window,News
News,Control-Shift-Tab,Show Previous Tab in Current News Window,apple news,0,Show the previous tab in the current News window,News
News,Command-W,Close Current Tab in News Window,apple news,0,Close the current tab in a News window,News
News,Option-Command-W,Close All Tabs Except Current,apple news,0,Close all tabs other than the current tab in a News window,News
News,Shift-Command-L,Follow or Unfollow Channel/Topic,apple news,0,Follow or unfollow the current channel or topic,News
News,Shift-Command-D,Block or Unblock Channel/Topic,apple news,0,Block or unblock the current channel or topic,News
News,Shift-Command-G,Go to Channel for Current Story,apple news,0,Go to the channel for the story you’re currently reading,News
News,Command-L,Suggest More Stories Like Current,apple news,0,Suggest more stories like the one you’re currently reading,News
News,Command-D,Suggest Fewer Stories Like Current,apple news,0,Suggest fewer stories like the one you’re currently reading,News
News,Command-S,Save or Unsave a Story,apple news,0,Save or unsave a story,News
News,Option-Command-C,Copy Link for Current Story,apple news,0,Copy the link for the current story,News
News,Command-Up Arrow,Move to Top of Feed or Story,apple news,0,Move to the top of a feed or story,News
News,Command-Down Arrow,Move to Bottom of Feed or Story,apple news,0,Move to the bottom of a feed or story,News
News,Command-R,Refresh Feed for Latest Stories,apple news,0,Refresh a feed to check for and show the latest stories,News
News,Command-Left Bracket ([),Close Current Story/Issue & Return to Feed,apple news,0,Close the current story or issue and return to the most recent feed,News
News,Shift-Command-0 (zero),Return Content to Actual Size,apple news,0,Return content to its actual size,News
News,Command-Q,Quit News,apple news,0,Quit News,News
Music,Start Playing or Pause Song,Space bar,apple music playback,0,Start playing or pause the selected song,Music - Playback
Music,Return,Play Selected Song from Beginning,apple music playback,0,Play the currently selected song from the beginning,Music - Playback
Music,Option-Command-Right Arrow or Left Arrow,Move Forward/Backward Within Song,apple music playback,0,Move forward or backward within a song,Music - Playback
Music,Command-Period,Stop Playing Selected Song,apple music playback,0,Stop playing the selected song,Music - Playback
Music,Command-L,Show Currently Playing Song in List,apple music playback,0,Show the currently playing song in the list,Music - Playback
Music,Option-Command-U,Show Playing Next Queue,apple music playback,0,Show the Playing Next queue,Music - Playback
Music,Option-Right Arrow or Left Arrow,Play Next/Previous Album,apple music playback,0,Play the next or previous album in a list,Music - Playback
Music,Command-Up Arrow,Increase Volume,apple music audio,0,Increase the volume,Music - Playback
Music,Command-Down Arrow,Decrease Volume,apple music audio,0,Decrease the volume,Music - Playback
Music,Option-Command-E,Open Equalizer,apple music audio,0,Open the equalizer,Music - Playback
Music,Shift-Command-Right Arrow or Shift-Command-Left Arrow,Go to Next/Last Chapter,apple music navigation,0,Go to the next or last chapter (if available),Music - Playback
Music,Command-U,Stream Audio File (URL),apple music streaming,0,Stream audio file at a specific URL to Music,Music - Playback
Music,Command-N,Create New Playlist,apple music playlists,0,Create a new playlist,Music - Playlists
Music,Shift-Command-N,Create Playlist from Selection,apple music playlists,0,Create a playlist from a selection of songs,Music - Playlists
Music,Option-Command-N,Create New Smart Playlist,apple music playlists,0,Create a new Smart Playlist,Music - Playlists
Music,Option-Space bar,Start Genius Shuffle,apple music playlists,0,Start Genius Shuffle,Music - Playlists
Music,Command-R,Refresh Genius Playlist,apple music playlists,0,Refresh a Genius Playlist (when the playlist is selected),Music - Playlists
Music,Delete,Delete Selected Song from Playlist/Library,apple music library,0,Delete the selected song from the playlist or library,Music - Playlists
Music,Command-Delete,Delete Selected Song (No Confirmation),apple music library,0,Delete the selected song from the playlist or library without confirming that you want to delete it,Music - Playlists
Music,Option-Delete,Delete Selected Song (Library & Playlists),apple music library,0,Delete the selected song from your library and all playlists,Music - Playlists
Music,Command-O,Add File to Library (Import),apple music library,0,Add a file (import) to your library,Music - Library
Music,Shift-Command-R,Show Song File Location,apple music library,0,Show where a song file is located,Music - Library
Music,Command-F,Select Search Field,apple music search,0,Select the search field,Music - Library
Music,Command-Z,Undo Last Typing Change (Item Info),apple music editing,0,Undo your last typing change while editing an item’s information,Music - Library
Music,Command-X,Cut Selected Song Info/Artwork,apple music editing,0,Cut the selected song’s information or artwork,Music - Library
Music,Command-C,Copy Selected Song Info/Artwork,apple music editing,0,Copy the selected song’s information or artwork,Music - Library
Music,Command-V,Paste Selected Song Info/Artwork,apple music editing,0,Paste the selected song’s information or artwork,Music - Library
Music,Command-A,Select All Songs in List,apple music selection,0,Select all the songs in the list,Music - Library
Music,Command-B,Show or Hide Column Browser,apple music interface,0,Show or hide the column browser,Music - Library
Music,Shift-Command-A,Deselect All Songs in List,apple music selection,0,Deselect all the songs in the list,Music - Library
Music,Command-click checkbox,Select or Deselect All Songs in List,apple music selection,0,Select or deselect all the songs in a list,Music - Library
Music,Option-Command-M or Shift-Command-M,Open or Close MiniPlayer,apple music interface,0,Open or close MiniPlayer,Music - View
Music,Shift-Command-F,Open or Close Full Screen Player,apple music interface,0,Open or close Full Screen Player,Music - View
Music,Option-click green button,Switch Window Sizes (Custom/Maximum),apple music interface,0,Switch between custom and maximum window sizes,Music - View
Music,Control-click a column heading,Change Song Information Columns,apple music interface,0,Change the song information columns,Music - View
Music,Command-/,Show or Hide Status Bar,apple music interface,0,Show or hide the status bar,Music - View
Music,Command-I,Open Info Window for Selected Song,apple music interface,0,Open the Info window for the selected song,Music - View
Music,Command-J,Open View Options Window,apple music interface,0,Open the View Options window for the selected source,Music - View
Music,Command-T,Turn Visualizer On or Off,apple music interface,0,Turn the visualizer on or off,Music - View
Music,Command-R,Refresh Apple Music or iTunes Store,apple music sync,0,Refresh Apple Music or iTunes Store,Music - View
Music,Command-0 (zero),Open Music Window,apple music interface,0,Open the Music window,Music - View
Music,Command-W,Close Music Window,apple music window-management,0,Close the Music window,Music - View
Music,Command-M,Put Music Window in Dock,apple music window-management,0,Put the Music window in the Dock,Music - View
Music,Command-H,Hide Music Window,apple music app-management,0,Hide the Music window,Music - View
Music,Option-Command-H,Hide All Other Applications,apple music app-management,0,Hide all other applications,Music - View
Music,Type word/phrase and press Option-Return,Initiate Search in iTunes Store,apple music search,0,Initiate a search in the iTunes Store (from anywhere in Music),Music - iTunes Store
Music,Command-Right Bracket (]),Go to Next Page in iTunes Store,apple music navigation,0,Go to the next page in the iTunes Store,Music - iTunes Store
Music,Command-Left Bracket ([),Go to Previous Page in iTunes Store,apple music navigation,0,Go to the previous page in the iTunes Store,Music - iTunes Store
Music,Command-R,Reload Current Page,apple music refresh,0,Reload the current page,Music - iTunes Store
Music,Command-Comma,Open Music Settings,apple music settings,0,Open Music settings,Music - Other
Music,Command-Q,Quit Music,apple music app-management,0,Quit Music,Music - Other
Music,Command-E,Eject a CD,apple music media,0,Eject a CD,Music - Other
Music,Command-?,Open Music Help Menu,apple music help,0,Open Music Help menu,Music - Other
Music,Option (while opening Music),Open Different Music Library,apple music library,0,Open a different music library,Music - Other
Messages,Command-H,Hide Messages,apple messaging app-management,0,Hide Messages,Messages
Messages,Option-Command-H,Hide Everything Except Messages,apple messaging app-management,0,Hide everything except Messages,Messages
Messages,Command-Q,Quit Messages,apple messaging app-management,0,Quit Messages,Messages
Messages,Command-N,Start a New Message,apple messaging chat,0,Start a new message,Messages
Messages,Command-0,Open Messages Window,apple messaging interface,0,Open the Messages window,Messages
Messages,Command-W,Close Messages Window,apple messaging window-management,0,Close the Messages window,Messages
Messages,Command-P,Print the Conversation,apple messaging printing,0,Print the conversation,Messages
Messages,Control-Command-1,Show All Conversations,apple messaging navigation,0,Show all Messages conversations,Messages
Messages,Control-Command-2,Show Conversations from Known Senders,apple messaging navigation,0,Show conversations from known senders,Messages
Messages,Control-Command-3,Show Conversations from Unknown Senders,apple messaging navigation,0,Show conversations from unknown senders,Messages
Messages,Control-Command-4,Show Conversations with Unread Messages,apple messaging navigation,0,Show conversations with unread messages,Messages
Messages,Control-Command-5,Show Recently Deleted Messages/Conversations,apple messaging navigation,0,Show recently deleted messages or conversations,Messages
Messages,Command-F,Search All Conversations,apple messaging search,0,Search all conversations,Messages
Messages,Command-[number] (press 1-9),Go to Pinned Conversation,apple messaging navigation,0,Go to a pinned conversation,Messages
Messages,Option-Command-1,Go to First Unpinned Conversation,apple messaging navigation,0,Go to the first unpinned conversation,Messages
Messages,Control-Command-Space,Open Emoji & Symbols Window,apple messaging text-work,0,Open the Emoji & Symbols window,Messages
Messages,Command-M,Minimize a Window,apple messaging window-management,0,Minimize a window,Messages
Messages,Command-Plus Sign (+),Make the Text Bigger,apple messaging text-size,0,Make the text bigger,Messages - Conversations
Messages,Command-Minus Sign (–),Make the Text Smaller,apple messaging text-size,0,Make the text smaller,Messages - Conversations
Messages,Option-Return or Shift-Return,Insert Line Break/Create New Paragraph,apple messaging text-editing,0,Insert a line break or create a new paragraph in a message,Messages - Conversations
Messages,Return,Send a Message,apple messaging chat,0,Send a message,Messages - Conversations
Messages,Command-E,Edit a Sent Message,apple messaging text-editing,0,Edit a sent message,Messages - Conversations
Messages,Command-C,Copy the Selected Text,apple messaging text-editing,0,Copy the selected text,Messages - Conversations
Messages,Command-V,Paste Copied Text,apple messaging text-editing,0,Paste copied text,Messages - Conversations
Messages,Shift-Command-Colon (:),Open Spelling and Grammar Window,apple messaging text-editing,0,Open the Spelling and Grammar window,Messages - Conversations
Messages,Command-Semicolon (;),Check Message Field for Spelling/Grammar,apple messaging text-editing,0,Check the message field for spelling and grammar issues,Messages - Conversations
Messages,Command-R,Reply to Last Incoming/Selected Message,apple messaging chat,0,Reply to the last incoming (or selected) message in a conversation,Messages - Conversations
Messages,Control-Tab,Select Next Conversation,apple messaging navigation,0,Select the next conversation,Messages - Conversations
Messages,Control-Shift-Tab,Select Previous Conversation,apple messaging navigation,0,Select the previous conversation,Messages - Conversations
Messages,Option-Command-I,Open Conversation Info View,apple messaging interface,0,Open the conversation Info view,Messages - Conversations
Messages,Option-Command-M,Hide or Unhide Alerts for Conversation,apple messaging notifications,0,Hide or unhide alerts for a conversation,Messages - Conversations
Messages,Shift-Command-U,Mark Conversation Unread or Read,apple messaging chat,0,Mark a conversation as unread or read,Messages - Conversations
Messages,Option-Command-B,Open Contact Card for Recipient,apple messaging contacts,0,Open the Contact card for the conversation recipient,Messages - Conversations
Messages,Option-Command-E,Send Email to Selected Person,apple messaging contacts,0,Send an email to a selected person in the conversation,Messages - Conversations
Messages,Shift-Command-E,Show Video Effects (in Video Call),apple messaging video,0,Show video effects (while in a video call in Messages),Messages - Conversations
Messages,Space,Show Selected Image in Quick Look,apple messaging media,0,Show the selected image in the Quick Look window,Messages - Conversations
Maps,Command-L,Show Your Current Location,apple maps navigation,0,Show your current location,Maps
Maps,Shift-Command-Up Arrow,Return to North-facing Orientation,apple maps navigation,0,Return to the north-facing orientation,Maps
Maps,Command-1,Switch to Explore View,apple maps view,0,Switch to explore view,Maps
Maps,Command-2,Switch to Driving View,apple maps view,0,Switch to driving view,Maps
Maps,Command-3,Switch to Transit View,apple maps view,0,Switch to transit view,Maps
Maps,Command-4,Switch to Satellite View,apple maps view,0,Switch to satellite view,Maps
Maps,Command-D,Show or Hide 3D Map,apple maps view,0,Show or hide the 3D map,Maps
Maps,Command-K,Show or Hide Look Around,apple maps view,0,Show or hide Look Around,Maps
Maps,Command-R,Show or Hide Directions,apple maps navigation,0,Show or hide directions,Maps
Maps,Shift-Command-D,Drop a Pin,apple maps location,0,Drop a pin in the middle of the map,Maps
Maps,Control-Command-S,Show or Hide Sidebar,apple maps interface,0,Show or hide the sidebar,Maps
Mail,Command-N,Start a New Email,apple mail composition,0,Start a new email,Mail
Mail,Option-Command-N,Open New Mail Viewer Window,apple mail window-management,0,Open a new Mail viewer window,Mail
Mail,Option-Shift-Command-N,Open New Tab in Mail Viewer Window,apple mail tab-management,0,Open a new tab in the Mail viewer window,Mail
Mail,Shift-Command-A,Attach Files to Email,apple mail composition,0,Attach files to your email,Mail
Mail,Shift-Command-V,Paste Text as Quotation,apple mail composition,0,Paste text into your email as a quotation,Mail
Mail,Option-Command-I,Append Selected Emails to Current Email,apple mail composition,0,Append selected emails to your email,Mail
Mail,Option-Command-B,Show Bcc Address Field,apple mail composition,0,Show the Bcc address field in your email,Mail
Mail,Option-Command-R,Show Reply-To Address Field,apple mail composition,0,Show the Reply-To address field in your email,Mail
Mail,Shift-Command-N,Get New Emails,apple mail sync,0,Get new emails,Mail
Mail,Option-Command-J,Erase Junk Mail,apple mail organization,0,Erase junk mail,Mail
Mail,Shift-Command-D,Send Emails,apple mail composition,0,Send emails,Mail
Mail,Command-Z,Unsend Email,apple mail composition,0,Unsend email,Mail
Mail,Command-R,Reply to Selected Email,apple mail communication,0,Reply to the selected email,Mail
Mail,Shift-Command-R,Reply All to Selected Email,apple mail communication,0,Reply All to the selected email,Mail
Mail,Shift-Command-F,Forward Selected Email,apple mail communication,0,Forward the selected email,Mail
Mail,Shift-Command-E,Redirect Selected Email,apple mail communication,0,Redirect the selected email,Mail
Mail,Control-Command-S,Hide or Show Mail Sidebar,apple mail interface,0,Hide or show the Mail sidebar,Mail
Mail,Command-L,Enable or Disable Message Filter,apple mail filtering,0,Enable or disable the Message Filter for the current mailbox,Mail
Mail,Shift-Command-U,Mark Emails Read/Unread,apple mail organization,0,Mark emails as read or unread in Mail on Mac,Mail
Mail,Shift-Command-J,Move Selected Emails to Junk Mailbox,apple mail organization,0,Move the selected emails to the Junk mailbox,Mail
Mail,Control-Command-L,Apply Active Mail Rules,apple mail rules,0,Apply active Mail rules,Mail
Mail,Shift-Command-T,Format Email as Plain Text or Rich,apple mail composition,0,Format the current email as Plain Text or Rich Format,Mail
Mail,Command-0,Show Mail Viewer Window,apple mail interface,0,Show the Mail viewer window,Mail
Mail,Control-Command-0,Show Mail Activity Window,apple mail interface,0,Show the Mail Activity window,Mail
Mail,Option-Command-W,Close All Mail Windows,apple mail window-management,0,Close all Mail windows,Mail
Photos,Double-click/tap photo or Space bar,Open Individual Photo,apple photos view,0,Open an individual photo,Photos - View
Photos,Scroll Through Photos,Press arrow keys or swipe up/down with two fingers,apple photos navigation,0,Scroll through photos in the Photos window,Photos - View
Photos,Option-Space bar,Start or Stop Playing Video,apple photos media,0,Start or stop playing a video,Photos - View
