App,Shortcut,Name,Tags,Pinned,description,subcategory
Pages,Select Next Object in a Group,Tab,apple productivity navigation,0,Select the next object in a group,Pages - Objects
Pages,Select Previous Object in a Group,Shift-Tab,apple productivity navigation,0,Select the previous object in a group,Pages - Objects
Pages,Disable Alignment Guides While Moving/Resizing,Command-drag,apple productivity guides,0,Disable alignment guides while moving or resizing an object,Pages - Objects
Pages,Constrain Aspect Ratio from Center (Resizing),Option-Shift-drag a selection handle,apple productivity resizing,0,Constrain the aspect ratio when resizing the object from the center,Pages - Objects
Pages,Mask or Unmask Image,Shift-Command-M,apple productivity image-editing,0,Mask or unmask the image,Pages - Objects
Pages,Show Image Mask Controls,Double-click the masked image,apple productivity image-editing,0,Show image mask controls,Pages - Objects
Pages,Exit Text Editing & Select Object,Command-Return,apple productivity text-editing,0,Exit text editing and select the object,Pages - Objects
Pages,Choose Object to Insert,Shift-Command-V,apple productivity file-management,0,Choose an object to insert,Pages - Objects
Pages,Define Image/Movie as Media Placeholder,Control-Option-Command-I,apple productivity placeholders,0,Define the image or movie as a media placeholder,Pages - Objects
Pages,Insert Row at Bottom of Table,Option-Return,apple productivity tables,0,Insert a row at the bottom of the table,Pages - Tables
Pages,Select Table from Cell Selection,Command-Return,apple productivity tables,0,Select a table from a cell selection,Pages - Tables
Pages,Paste and Preserve Style of Destination Cell,Option-Shift-Command-V,apple productivity tables,0,Paste and preserve the style of the destination cell,Pages - Tables
Pages,Extend Selection to Destination Cell,Shift-click in the destination cell,apple productivity tables,0,Extend the selection from the selected cell to the destination cell,Pages - Tables
Pages,Begin Text Editing,Return or Enter (in a selected cell),apple productivity tables,0,Begin text editing,Pages - Tables
Pages,Select Next Cell,Tab,apple productivity tables,0,Select the next cell,Pages - Tables
Pages,Navigate to First/Last Cell (Row/Column),Press Option-Command and an arrow key,apple productivity formulas,0,Navigate to and select the first or last cell in a row or column,Pages - Formulas
Pages,Change Selected Cell Reference Back to Text,Select reference and press Option-Return,apple productivity formulas,0,Change a selected cell reference back to text,Pages - Formulas
Numbers,Open Template Chooser,Command-N,apple productivity spreadsheet,0,Open the template chooser,Numbers - General
Numbers,Open Existing Spreadsheet,Command-O,apple productivity file-management,0,Open an existing spreadsheet,Numbers - General
Numbers,Save Spreadsheet,Command-S,apple productivity file-management,0,Save a spreadsheet,Numbers - General
Numbers,End Editing Spreadsheet/Sheet Name,Return,apple productivity editing,0,End editing the spreadsheet or sheet name,Numbers - General
Numbers,Duplicate Spreadsheet,Shift-Command-S,apple productivity file-management,0,Duplicate a spreadsheet,Numbers - General
Numbers,End Editing Spreadsheet/Sheet Name & Restore Original,Esc (Escape),apple productivity editing,0,End editing the spreadsheet or sheet name and restore the original name,Numbers - General
Numbers,Print Spreadsheet,Command-P,apple productivity printing,0,Print a spreadsheet,Numbers - General
Numbers,Add New Sheet,Shift-Command-N,apple productivity sheet-management,0,Add a new sheet,Numbers - General
Numbers,Switch to Previous Sheet,Shift-Command-Left Brace ({),apple productivity sheet-navigation,0,Switch to the previous sheet,Numbers - General
Numbers,Switch to Next Sheet,Shift-Command-Right Brace (}),apple productivity sheet-navigation,0,Switch to the next sheet,Numbers - General
Numbers,Switch to First Sheet,Option-Shift-Command-Left Brace ({),apple productivity sheet-navigation,0,Switch to the first sheet,Numbers - General
Numbers,Switch to Last Sheet,Option-Shift-Command-Right Brace (}),apple productivity sheet-navigation,0,Switch to the last sheet,Numbers - General
Numbers,Scroll One Page Up (Print Preview),Page Up,apple productivity printing,0,Scroll one page up in print preview,Numbers - General
Numbers,Scroll One Page Down (Print Preview),Page Down,apple productivity printing,0,Scroll one page down in print preview,Numbers - General
Numbers,Preview a Sheet or Spreadsheet,Option-Command-P,apple productivity printing,0,Preview a sheet or spreadsheet,Numbers - General
Numbers,Open Numbers User Guide,Shift-Command-Question Mark (?),apple productivity help,0,Open the Numbers User Guide,Numbers - General
Numbers,Show Spreadsheet Rulers,Command-R,apple productivity display,0,Show the spreadsheet rulers,Numbers - General
Numbers,Hide or Show Sidebar,Option-Command-I,apple productivity interface,0,Hide or show the sidebar,Numbers - General
Numbers,Open Next Tab of Sidebar,Control-Grave (`),apple productivity navigation,0,Open the next tab of the sidebar,Numbers - General
Numbers,Open Previous Tab of Sidebar,Shift-Control-Grave (`),apple productivity navigation,0,Open the previous tab of the sidebar,Numbers - General
Numbers,Hide Numbers,Command-H,apple productivity app-management,0,Hide Numbers,Numbers - General
Numbers,Quit Numbers,Command-Q,apple productivity app-management,0,Quit Numbers,Numbers - General
Numbers,Quit Numbers & Keep Windows Open,Option-Command-Q,apple productivity app-management,0,Quit Numbers and keep windows open,Numbers - General
Numbers,Select One of First Seven Sheets,Command-1 through 7,apple productivity sheet-navigation,0,Select one of the first seven sheets,Numbers - General
Numbers,Find Selected Item in Spreadsheet,Command-E,apple productivity search,0,Find the selected item in the spreadsheet,Numbers - Text Movement
Numbers,Jump to Selection in Spreadsheet,Command-J,apple productivity navigation,0,Jump to a selection in a spreadsheet,Numbers - Text Movement
Numbers,Scroll Up the Sheet,Page Up,apple productivity navigation,0,Scroll up the sheet,Numbers - Text Movement
Numbers,Scroll Down the Sheet,Page Down,apple productivity navigation,0,Scroll down the sheet,Numbers - Text Movement
Numbers,Scroll to Beginning of Sheet,Home or Fn-Up Arrow,apple productivity navigation,0,Scroll to the beginning of the sheet,Numbers - Text Movement
Numbers,Scroll to End of Sheet,End or Fn-Down Arrow,apple productivity navigation,0,Scroll to the end of the sheet,Numbers - Text Movement
Numbers,Move Down a Page,Control-V,apple productivity navigation,0,Move down a page,Numbers - Text Movement
Numbers,Insert Current Time,Control-Shift-Command-T,apple productivity text-editing,0,Insert the current time,Numbers - Text Editing
Numbers,Insert Current Date,Control-Shift-Command-D,apple productivity text-editing,0,Insert the current date,Numbers - Text Editing
Numbers,Select Next Object on Sheet,Tab,apple productivity navigation,0,Select the next object on the sheet,Numbers - Objects
Numbers,Select Previous Object on Sheet,Shift-Tab,apple productivity navigation,0,Select the previous object on the sheet,Numbers - Objects
Numbers,Add/Remove Rows and Columns with Content,Option-drag Add/Remove Rows or Columns button,apple productivity tables,0,Add or remove rows and columns with content,Numbers - Tables
Numbers,Edit a Cell,Option-Return,apple productivity tables,0,Edit a cell,Numbers - Tables
Numbers,Select Value in Pop-up Menu,Return or Space bar,apple productivity tables,0,Select a value in a pop-up menu in a selected cell,Numbers - Tables
Numbers,Set Slider Value,Type a value that’s within the slider range,apple productivity tables,0,Set the value for a slider in a selected cell,Numbers - Tables
Numbers,Open Formula Editor (Selected Cell Contents),Control-Equal Sign (=),apple productivity tables,0,Open the Formula Editor with the contents of the selected cell,Numbers - Tables
Numbers,Convert Formula to Text (Formula Editor),Control-Equal Sign (=),apple productivity tables,0,Convert the formula in the open Formula Editor to text,Numbers - Tables
Numbers,Open Empty Formula Editor,Equal Sign (=),apple productivity tables,0,Open the empty Formula Editor,Numbers - Tables
Numbers,Paste Formula Results,Shift-Command-V,apple productivity tables,0,Paste formula results,Numbers - Tables
Numbers,Turn Filters On or Off,Option-Command-F,apple productivity tables,0,Turn Filters on or off,Numbers - Tables
Numbers,Apply Sorting Rules,Shift-Command-R,apple productivity tables,0,Apply sorting rules,Numbers - Tables
Numbers,Collapse Selected Category Groups,Command-8,apple productivity tables,0,Collapse selected category groups,Numbers - Tables
Numbers,Expand Selected Category Groups,Command-9,apple productivity tables,0,Expand selected category groups,Numbers - Tables
Numbers,Edit Chart Data References,Shift-Command-D,apple productivity charts,0,Edit chart data references,Numbers - Charts
Notes,Create a New Note,Command-N,apple productivity notes,0,Create a new note,Notes - General
Notes,Create a Quick Note,Fn-Q,apple productivity notes,0,Create a Quick Note,Notes - General
Notes,Duplicate a Note,Command-D,apple productivity notes,0,Duplicate a note,Notes - General
Notes,Create a New Folder,Shift-Command-N,apple productivity notes,0,Create a new folder,Notes - General
Notes,Show or Hide Folders,Option-Command-S,apple productivity notes,0,Show or hide folders,Notes - General
Notes,Show Main Notes Window,Command-0 (zero),apple productivity notes,0,Show the main Notes window,Notes - General
Notes,Show Notes in a List,Command-1,apple productivity notes,0,Show notes in a list,Notes - General
Notes,Show Notes in Gallery View,Command-2,apple productivity notes,0,Show notes in gallery view,Notes - General
Notes,Show Attachments,Command-3,apple productivity notes,0,Show attachments,Notes - General
Notes,Search All Notes,Option-Command-F,apple productivity notes,0,Search all notes,Notes - General
Notes,Begin Typing in Selected Note,Return,apple productivity notes,0,Begin typing in the note selected in the notes list or gallery view,Notes - General
Notes,Print a Note,Command-P,apple productivity notes,0,Print a note,Notes - General
Notes,Show or Hide Highlights (Shared Note),Control-Command-I,apple productivity notes,0,Show or hide highlights in a shared note,Notes - General
Notes,Show or Hide Activity List (Shared Note),Control-Command-K,apple productivity notes,0,Show or hide the activity list in a shared note,Notes - General
Notes,Go Forward to Linked Note,Option+Command+],apple productivity notes,0,Go forward to a linked note,Notes - General
Notes,Return Back to Linked Note,Option+Command+[,apple productivity notes,0,Return back to the note containing the linked note,Notes - General
Notes,Attach a File,Shift-Command-A,apple productivity notes,0,Attach a file,Notes - Edit
Notes,Create a Webpage Link,Command-K,apple productivity notes,0,Create a link to a webpage,Notes - Edit
Notes,Insert a Table,Option-Command-T,apple productivity notes,0,Insert a table,Notes - Edit
Notes,Apply Title Format,Shift-Command-T,apple productivity notes,0,Apply Title format,Notes - Edit
Notes,Apply Heading Format,Shift-Command-H,apple productivity notes,0,Apply Heading format,Notes - Edit
Notes,Apply Subheading Format,Shift-Command-J,apple productivity notes,0,Apply Subheading format,Notes - Edit
Notes,Apply Body Format,Shift-Command-B,apple productivity notes,0,Apply Body format,Notes - Edit
Notes,Apply Monostyled Format,Shift-Command-M,apple productivity notes,0,Apply Monostyled format,Notes - Edit
Notes,Apply Bulleted List Format,Shift-Command-7,apple productivity notes,0,Apply Bulleted List format,Notes - Edit
Notes,Apply Dashed List Format,Shift-Command-8,apple productivity notes,0,Apply Dashed List format,Notes - Edit
Notes,Apply Numbered List Format,Shift-Command-9,apple productivity notes,0,Apply Numbered List format,Notes - Edit
Notes,Apply Checklist Format,Shift-Command-L,apple productivity notes,0,Apply Checklist format,Notes - Edit
Notes,Apply Block Quote Format,Command-',apple productivity notes,0,Apply Block Quote format,Notes - Edit
Notes,Increase Font Size,Command-Plus sign,apple productivity notes,0,Increase font size,Notes - Edit
Notes,Decrease Font Size,Command-Minus sign,apple productivity notes,0,Decrease font size,Notes - Edit
Notes,Increase List Level,Command-] or Tab,apple productivity notes,0,Increase list level,Notes - Edit
Notes,Decrease List Level,Command-[ or Shift-Tab,apple productivity notes,0,Decrease list level,Notes - Edit
Notes,Add Line Break (Soft Return) to List/Checklist,Shift-Return,apple productivity notes,0,Add a line break (soft return) to a list item or checklist,Notes - Edit
Notes,Insert Tab Character in List Item,Option-Tab,apple productivity notes,0,Insert a tab character in a list item,Notes - Edit
Notes,Mark or Unmark Checklist Item,Shift-Command-U,apple productivity notes,0,Mark or unmark a checklist item,Notes - Edit
Notes,Move List/Checklist Item Up,Control-Command-Up Arrow,apple productivity notes,0,Move a list or checklist item up in the list,Notes - Edit
Notes,Move List/Checklist Item Down,Control-Command-Down Arrow,apple productivity notes,0,Move a list or checklist item down in the list,Notes - Edit
Notes,Zoom In on Note's Contents,Shift-Command->,apple productivity notes,0,Zoom in on note’s contents,Notes - Edit
Notes,Zoom Out on Note's Contents,Shift-Command-<,apple productivity notes,0,Zoom out on note’s contents,Notes - Edit
Notes,Change Size of Note's Contents to Default,Shift-Command-0 (zero),apple productivity notes,0,Change size of note’s contents to default,Notes - Edit
Notes,Move Down One Row/Add New Row,Return,apple productivity notes,0,Move down one row or add a new row at the bottom of the table,Notes - Tables
Notes,Add New Paragraph in Cell,Option-Return,apple productivity notes,0,Add a new paragraph in a cell,Notes - Tables
Notes,Add New Row Above Current Row,Option-Command-Up Arrow,apple productivity notes,0,Add a new row above the current row,Notes - Tables
Notes,Add New Row Below Current Row,Option-Command-Down Arrow,apple productivity notes,0,Add a new row below the current row,Notes - Tables
Notes,Add New Column to Right,Option-Command-Right Arrow,apple productivity notes,0,Add a new column to the right of the current column,Notes - Tables
Notes,Add New Column to Left,Option-Command-Left Arrow,apple productivity notes,0,Add a new column to the left of the current column,Notes - Tables
Notes,Move to Next Cell to Right,Tab,apple productivity notes,0,Move to the next cell to the right,Notes - Tables
Notes,Move to Next Cell to Left,Shift-Tab,apple productivity notes,0,Move to the next cell to the left,Notes - Tables
Notes,Add Tab Character in Cell,Option-Tab,apple productivity notes,0,Add a tab character in a cell,Notes - Tables
Notes,Select Range of Cells in Row,Shift-Left Arrow or Shift-Right Arrow,apple productivity notes,0,Select a range of cells in a row,Notes - Tables
Notes,Select Range of Cells in Column,Shift-Up Arrow or Shift-Down Arrow,apple productivity notes,0,Select a range of cells in a column,Notes - Tables
Notes,Select Content of Current Cell,Command-A,apple productivity notes,0,Select the content of the current cell,Notes - Tables
News,Open a News Window,Command-N,apple news,0,Open a News window,News
News,Show or Hide Sidebar in News Window,Control-Command-S,apple news,0,Show or hide the sidebar in a News window,News
News,Jump to Search Field,Command-F,apple news,0,Jump to the search field,News
News,Close News Window (No Tabs),Command-W,apple news,0,Close a News window (when it doesn’t contain tabs),News
News,Close News Window (With Tabs),Shift-Command-W,apple news,0,Close a News window (when it contains tabs),News
News,Close All News Windows (No Tabs),Option-Command-W,apple news,0,Close all News windows (from a window with no tabs),News
News,Close All News Windows (With Tabs),Option-Shift-Command-W,apple news,0,Close all News windows (from a window with tabs),News
News,Open a Tab in Current News Window,Command-T,apple news,0,Open a tab in the current News window,News
News,Show All Tabs in Current News Window,Shift-Command-Backslash (\),apple news,0,Show all tabs in the current News window,News
News,Show Next Tab in Current News Window,Control-Tab,apple news,0,Show the next tab in the current News window,News
News,Show Previous Tab in Current News Window,Control-Shift-Tab,apple news,0,Show the previous tab in the current News window,News
News,Close Current Tab in News Window,Command-W,apple news,0,Close the current tab in a News window,News
News,Close All Tabs Except Current,Option-Command-W,apple news,0,Close all tabs other than the current tab in a News window,News
News,Follow or Unfollow Channel/Topic,Shift-Command-L,apple news,0,Follow or unfollow the current channel or topic,News
News,Block or Unblock Channel/Topic,Shift-Command-D,apple news,0,Block or unblock the current channel or topic,News
News,Go to Channel for Current Story,Shift-Command-G,apple news,0,Go to the channel for the story you’re currently reading,News
News,Suggest More Stories Like Current,Command-L,apple news,0,Suggest more stories like the one you’re currently reading,News
News,Suggest Fewer Stories Like Current,Command-D,apple news,0,Suggest fewer stories like the one you’re currently reading,News
News,Save or Unsave a Story,Command-S,apple news,0,Save or unsave a story,News
News,Copy Link for Current Story,Option-Command-C,apple news,0,Copy the link for the current story,News
News,Move to Top of Feed or Story,Command-Up Arrow,apple news,0,Move to the top of a feed or story,News
News,Move to Bottom of Feed or Story,Command-Down Arrow,apple news,0,Move to the bottom of a feed or story,News
News,Refresh Feed for Latest Stories,Command-R,apple news,0,Refresh a feed to check for and show the latest stories,News
News,Close Current Story/Issue & Return to Feed,Command-Left Bracket ([),apple news,0,Close the current story or issue and return to the most recent feed,News
News,Return Content to Actual Size,Shift-Command-0 (zero),apple news,0,Return content to its actual size,News
News,Quit News,Command-Q,apple news,0,Quit News,News
Music,Start Playing or Pause Song,Space bar,apple music playback,0,Start playing or pause the selected song,Music - Playback
Music,Play Selected Song from Beginning,Return,apple music playback,0,Play the currently selected song from the beginning,Music - Playback
Music,Move Forward/Backward Within Song,Option-Command-Right Arrow or Left Arrow,apple music playback,0,Move forward or backward within a song,Music - Playback
Music,Stop Playing Selected Song,Command-Period,apple music playback,0,Stop playing the selected song,Music - Playback
Music,Show Currently Playing Song in List,Command-L,apple music playback,0,Show the currently playing song in the list,Music - Playback
Music,Show Playing Next Queue,Option-Command-U,apple music playback,0,Show the Playing Next queue,Music - Playback
Music,Play Next/Previous Album,Option-Right Arrow or Left Arrow,apple music playback,0,Play the next or previous album in a list,Music - Playback
Music,Increase Volume,Command-Up Arrow,apple music audio,0,Increase the volume,Music - Playback
Music,Decrease Volume,Command-Down Arrow,apple music audio,0,Decrease the volume,Music - Playback
Music,Open Equalizer,Option-Command-E,apple music audio,0,Open the equalizer,Music - Playback
Music,Go to Next/Last Chapter,Shift-Command-Right Arrow or Shift-Command-Left Arrow,apple music navigation,0,Go to the next or last chapter (if available),Music - Playback
Music,Stream Audio File (URL),Command-U,apple music streaming,0,Stream audio file at a specific URL to Music,Music - Playback
Music,Create New Playlist,Command-N,apple music playlists,0,Create a new playlist,Music - Playlists
Music,Create Playlist from Selection,Shift-Command-N,apple music playlists,0,Create a playlist from a selection of songs,Music - Playlists
Music,Create New Smart Playlist,Option-Command-N,apple music playlists,0,Create a new Smart Playlist,Music - Playlists
Music,Start Genius Shuffle,Option-Space bar,apple music playlists,0,Start Genius Shuffle,Music - Playlists
Music,Refresh Genius Playlist,Command-R,apple music playlists,0,Refresh a Genius Playlist (when the playlist is selected),Music - Playlists
Music,Delete Selected Song from Playlist/Library,Delete,apple music library,0,Delete the selected song from the playlist or library,Music - Playlists
Music,Delete Selected Song (No Confirmation),Command-Delete,apple music library,0,Delete the selected song from the playlist or library without confirming that you want to delete it,Music - Playlists
Music,Delete Selected Song (Library & Playlists),Option-Delete,apple music library,0,Delete the selected song from your library and all playlists,Music - Playlists
Music,Add File to Library (Import),Command-O,apple music library,0,Add a file (import) to your library,Music - Library
Music,Show Song File Location,Shift-Command-R,apple music library,0,Show where a song file is located,Music - Library
Music,Select Search Field,Command-F,apple music search,0,Select the search field,Music - Library
Music,Undo Last Typing Change (Item Info),Command-Z,apple music editing,0,Undo your last typing change while editing an item’s information,Music - Library
Music,Cut Selected Song Info/Artwork,Command-X,apple music editing,0,Cut the selected song’s information or artwork,Music - Library
Music,Copy Selected Song Info/Artwork,Command-C,apple music editing,0,Copy the selected song’s information or artwork,Music - Library
Music,Paste Selected Song Info/Artwork,Command-V,apple music editing,0,Paste the selected song’s information or artwork,Music - Library
Music,Select All Songs in List,Command-A,apple music selection,0,Select all the songs in the list,Music - Library
Music,Show or Hide Column Browser,Command-B,apple music interface,0,Show or hide the column browser,Music - Library
Music,Deselect All Songs in List,Shift-Command-A,apple music selection,0,Deselect all the songs in the list,Music - Library
Music,Select or Deselect All Songs in List,Command-click checkbox,apple music selection,0,Select or deselect all the songs in a list,Music - Library
Music,Open or Close MiniPlayer,Option-Command-M or Shift-Command-M,apple music interface,0,Open or close MiniPlayer,Music - View
Music,Open or Close Full Screen Player,Shift-Command-F,apple music interface,0,Open or close Full Screen Player,Music - View
Music,Switch Window Sizes (Custom/Maximum),Option-click green button,apple music interface,0,Switch between custom and maximum window sizes,Music - View
Music,Change Song Information Columns,Control-click a column heading,apple music interface,0,Change the song information columns,Music - View
Music,Show or Hide Status Bar,Command-/,apple music interface,0,Show or hide the status bar,Music - View
Music,Open Info Window for Selected Song,Command-I,apple music interface,0,Open the Info window for the selected song,Music - View
Music,Open View Options Window,Command-J,apple music interface,0,Open the View Options window for the selected source,Music - View
Music,Turn Visualizer On or Off,Command-T,apple music interface,0,Turn the visualizer on or off,Music - View
Music,Refresh Apple Music or iTunes Store,Command-R,apple music sync,0,Refresh Apple Music or iTunes Store,Music - View
Music,Open Music Window,Command-0 (zero),apple music interface,0,Open the Music window,Music - View
Music,Close Music Window,Command-W,apple music window-management,0,Close the Music window,Music - View
Music,Put Music Window in Dock,Command-M,apple music window-management,0,Put the Music window in the Dock,Music - View
Music,Hide Music Window,Command-H,apple music app-management,0,Hide the Music window,Music - View
Music,Hide All Other Applications,Option-Command-H,apple music app-management,0,Hide all other applications,Music - View
Music,Initiate Search in iTunes Store,Type word/phrase and press Option-Return,apple music search,0,Initiate a search in the iTunes Store (from anywhere in Music),Music - iTunes Store
Music,Go to Next Page in iTunes Store,Command-Right Bracket (]),apple music navigation,0,Go to the next page in the iTunes Store,Music - iTunes Store
Music,Go to Previous Page in iTunes Store,Command-Left Bracket ([),apple music navigation,0,Go to the previous page in the iTunes Store,Music - iTunes Store
Music,Reload Current Page,Command-R,apple music refresh,0,Reload the current page,Music - iTunes Store
Music,Open Music Settings,Command-Comma,apple music settings,0,Open Music settings,Music - Other
Music,Quit Music,Command-Q,apple music app-management,0,Quit Music,Music - Other
Music,Eject a CD,Command-E,apple music media,0,Eject a CD,Music - Other
Music,Open Music Help Menu,Command-?,apple music help,0,Open Music Help menu,Music - Other
Music,Open Different Music Library,Option (while opening Music),apple music library,0,Open a different music library,Music - Other
Messages,Hide Messages,Command-H,apple messaging app-management,0,Hide Messages,Messages
Messages,Hide Everything Except Messages,Option-Command-H,apple messaging app-management,0,Hide everything except Messages,Messages
Messages,Quit Messages,Command-Q,apple messaging app-management,0,Quit Messages,Messages
Messages,Start a New Message,Command-N,apple messaging chat,0,Start a new message,Messages
Messages,Open Messages Window,Command-0,apple messaging interface,0,Open the Messages window,Messages
Messages,Close Messages Window,Command-W,apple messaging window-management,0,Close the Messages window,Messages
Messages,Print the Conversation,Command-P,apple messaging printing,0,Print the conversation,Messages
Messages,Show All Conversations,Control-Command-1,apple messaging navigation,0,Show all Messages conversations,Messages
Messages,Show Conversations from Known Senders,Control-Command-2,apple messaging navigation,0,Show conversations from known senders,Messages
Messages,Show Conversations from Unknown Senders,Control-Command-3,apple messaging navigation,0,Show conversations from unknown senders,Messages
Messages,Show Conversations with Unread Messages,Control-Command-4,apple messaging navigation,0,Show conversations with unread messages,Messages
Messages,Show Recently Deleted Messages/Conversations,Control-Command-5,apple messaging navigation,0,Show recently deleted messages or conversations,Messages
Messages,Search All Conversations,Command-F,apple messaging search,0,Search all conversations,Messages
Messages,Go to Pinned Conversation,Command-[number] (press 1-9),apple messaging navigation,0,Go to a pinned conversation,Messages
Messages,Go to First Unpinned Conversation,Option-Command-1,apple messaging navigation,0,Go to the first unpinned conversation,Messages
Messages,Open Emoji & Symbols Window,Control-Command-Space,apple messaging text-work,0,Open the Emoji & Symbols window,Messages
Messages,Minimize a Window,Command-M,apple messaging window-management,0,Minimize a window,Messages
Messages,Make the Text Bigger,Command-Plus Sign (+),apple messaging text-size,0,Make the text bigger,Messages - Conversations
Messages,Make the Text Smaller,Command-Minus Sign (–),apple messaging text-size,0,Make the text smaller,Messages - Conversations
Messages,Insert Line Break/Create New Paragraph,Option-Return or Shift-Return,apple messaging text-editing,0,Insert a line break or create a new paragraph in a message,Messages - Conversations
Messages,Send a Message,Return,apple messaging chat,0,Send a message,Messages - Conversations
Messages,Edit a Sent Message,Command-E,apple messaging text-editing,0,Edit a sent message,Messages - Conversations
Messages,Copy the Selected Text,Command-C,apple messaging text-editing,0,Copy the selected text,Messages - Conversations
Messages,Paste Copied Text,Command-V,apple messaging text-editing,0,Paste copied text,Messages - Conversations
Messages,Open Spelling and Grammar Window,Shift-Command-Colon (:),apple messaging text-editing,0,Open the Spelling and Grammar window,Messages - Conversations
Messages,Check Message Field for Spelling/Grammar,Command-Semicolon (;),apple messaging text-editing,0,Check the message field for spelling and grammar issues,Messages - Conversations
Messages,Reply to Last Incoming/Selected Message,Command-R,apple messaging chat,0,Reply to the last incoming (or selected) message in a conversation,Messages - Conversations
Messages,Select Next Conversation,Control-Tab,apple messaging navigation,0,Select the next conversation,Messages - Conversations
Messages,Select Previous Conversation,Control-Shift-Tab,apple messaging navigation,0,Select the previous conversation,Messages - Conversations
Messages,Open Conversation Info View,Option-Command-I,apple messaging interface,0,Open the conversation Info view,Messages - Conversations
Messages,Hide or Unhide Alerts for Conversation,Option-Command-M,apple messaging notifications,0,Hide or unhide alerts for a conversation,Messages - Conversations
Messages,Mark Conversation Unread or Read,Shift-Command-U,apple messaging chat,0,Mark a conversation as unread or read,Messages - Conversations
Messages,Open Contact Card for Recipient,Option-Command-B,apple messaging contacts,0,Open the Contact card for the conversation recipient,Messages - Conversations
Messages,Send Email to Selected Person,Option-Command-E,apple messaging contacts,0,Send an email to a selected person in the conversation,Messages - Conversations
Messages,Show Video Effects (in Video Call),Shift-Command-E,apple messaging video,0,Show video effects (while in a video call in Messages),Messages - Conversations
Messages,Show Selected Image in Quick Look,Space,apple messaging media,0,Show the selected image in the Quick Look window,Messages - Conversations
Maps,Show Your Current Location,Command-L,apple maps navigation,0,Show your current location,Maps
Maps,Return to North-facing Orientation,Shift-Command-Up Arrow,apple maps navigation,0,Return to the north-facing orientation,Maps
Maps,Switch to Explore View,Command-1,apple maps view,0,Switch to explore view,Maps
Maps,Switch to Driving View,Command-2,apple maps view,0,Switch to driving view,Maps
Maps,Switch to Transit View,Command-3,apple maps view,0,Switch to transit view,Maps
Maps,Switch to Satellite View,Command-4,apple maps view,0,Switch to satellite view,Maps
Maps,Show or Hide 3D Map,Command-D,apple maps view,0,Show or hide the 3D map,Maps
Maps,Show or Hide Look Around,Command-K,apple maps view,0,Show or hide Look Around,Maps
Maps,Show or Hide Directions,Command-R,apple maps navigation,0,Show or hide directions,Maps
Maps,Drop a Pin,Shift-Command-D,apple maps location,0,Drop a pin in the middle of the map,Maps
Maps,Show or Hide Sidebar,Control-Command-S,apple maps interface,0,Show or hide the sidebar,Maps
Mail,Start a New Email,Command-N,apple mail composition,0,Start a new email,Mail
Mail,Open New Mail Viewer Window,Option-Command-N,apple mail window-management,0,Open a new Mail viewer window,Mail
Mail,Open New Tab in Mail Viewer Window,Option-Shift-Command-N,apple mail tab-management,0,Open a new tab in the Mail viewer window,Mail
Mail,Attach Files to Email,Shift-Command-A,apple mail composition,0,Attach files to your email,Mail
Mail,Paste Text as Quotation,Shift-Command-V,apple mail composition,0,Paste text into your email as a quotation,Mail
Mail,Append Selected Emails to Current Email,Option-Command-I,apple mail composition,0,Append selected emails to your email,Mail
Mail,Show Bcc Address Field,Option-Command-B,apple mail composition,0,Show the Bcc address field in your email,Mail
Mail,Show Reply-To Address Field,Option-Command-R,apple mail composition,0,Show the Reply-To address field in your email,Mail
Mail,Get New Emails,Shift-Command-N,apple mail sync,0,Get new emails,Mail
Mail,Erase Junk Mail,Option-Command-J,apple mail organization,0,Erase junk mail,Mail
Mail,Send Emails,Shift-Command-D,apple mail composition,0,Send emails,Mail
Mail,Unsend Email,Command-Z,apple mail composition,0,Unsend email,Mail
Mail,Reply to Selected Email,Command-R,apple mail communication,0,Reply to the selected email,Mail
Mail,Reply All to Selected Email,Shift-Command-R,apple mail communication,0,Reply All to the selected email,Mail
Mail,Forward Selected Email,Shift-Command-F,apple mail communication,0,Forward the selected email,Mail
Mail,Redirect Selected Email,Shift-Command-E,apple mail communication,0,Redirect the selected email,Mail
Mail,Hide or Show Mail Sidebar,Control-Command-S,apple mail interface,0,Hide or show the Mail sidebar,Mail
Mail,Enable or Disable Message Filter,Command-L,apple mail filtering,0,Enable or disable the Message Filter for the current mailbox,Mail
Mail,Mark Emails Read/Unread,Shift-Command-U,apple mail organization,0,Mark emails as read or unread in Mail on Mac,Mail
Mail,Move Selected Emails to Junk Mailbox,Shift-Command-J,apple mail organization,0,Move the selected emails to the Junk mailbox,Mail
Mail,Apply Active Mail Rules,Control-Command-L,apple mail rules,0,Apply active Mail rules,Mail
Mail,Format Email as Plain Text or Rich,Shift-Command-T,apple mail composition,0,Format the current email as Plain Text or Rich Format,Mail
Mail,Show Mail Viewer Window,Command-0,apple mail interface,0,Show the Mail viewer window,Mail
Mail,Show Mail Activity Window,Control-Command-0,apple mail interface,0,Show the Mail Activity window,Mail
Mail,Close All Mail Windows,Option-Command-W,apple mail window-management,0,Close all Mail windows,Mail
Photos,Open Individual Photo,Double-click/tap photo or Space bar,apple photos view,0,Open an individual photo,Photos - View
Photos,Scroll Through Photos,Press arrow keys or swipe up/down with two fingers,apple photos navigation,0,Scroll through photos in the Photos window,Photos - View
Photos,Start or Stop Playing Video,Option-Space bar,apple photos media,0,Start or stop playing a video,Photos - View
